id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26785936,Cozy camberwell,31719027,Damy,,Boroondara,-37.8228,145.06035,Private room,69,3,2,2019-02-27,0.05,2,0,0,
26789202,*Above Albert Park* 2 Apartments on Same Floor!,55324450,Bruce,,Port Phillip,-37.83469,144.97211,Entire home/apt,864,1,21,2020-02-09,0.48,60,264,0,
26790092,Melb CBD's BEST location + Pool/Gym/Wi-Fi/Netflix,2793499,Luxuria Apartments,,Melbourne,-37.81022,144.96626,Entire home/apt,112,1,80,2022-03-08,1.82,9,104,23,
26791996,Myers Creek Cascades Apartment,74059401,Bruce,,Yarra Ranges,-37.62122,145.51894,Entire home/apt,349,1,4,2020-02-01,0.09,2,251,0,
26801563,Cozy Bedroom in leafy Carlton- 5 minutes to CBD,189679922,Sue,,Melbourne,-37.80583,144.9664,Private room,59,5,64,2020-03-18,1.47,6,0,0,
26806727,"Room to rent in leafy Kew, Melbourne.",68628124,Alberto,,Boroondara,-37.80471,145.04944,Private room,30,25,1,2018-08-04,0.02,1,0,0,
26814774,Amazing Clean Private Room in docklands,116163026,Ash,,Melbourne,-37.81375,144.94823,Private room,45,1,187,2019-12-29,4.16,1,0,0,
26816161,City Edge East Melbourne 1B#2,198548641,Anjali,,Melbourne,-37.81068,144.98787,Entire home/apt,103,4,5,2019-03-16,0.13,5,354,0,
26816962,City Edge East Melbourne 1B#3,198548641,Anjali,,Melbourne,-37.81068,144.98787,Hotel room,103,4,3,2019-01-27,0.07,5,333,0,
26820533,Bedroom in Carlton- view of Exhibition Building,189679922,Sue,,Melbourne,-37.80517,144.96635,Private room,61,3,36,2020-03-16,0.84,6,0,0,
26821779,Discover Tranquility and Grandeur Near Bridge Road,22630928,Next Level Shortstays: Andrew,,Yarra,-37.82064,145.00403,Entire home/apt,136,7,25,2022-02-05,0.57,31,336,9,
26826185,Double Bed @ Cozy Home,30461834,Homaira,,Boroondara,-37.86447,145.08994,Private room,70,1,4,2018-09-16,0.09,3,312,0,
26828849,Adorable Richmond home (entire apartment!),13172983,Dhakshayini,,Yarra,-37.81854,144.99955,Entire home/apt,80,365,10,2019-05-31,0.22,1,0,0,
26830023,Meadow Heights Bed,201767206,Satyapal,,Hume,-37.65441,144.91056,Private room,60,1,0,,,1,270,0,
26845601,Perfect Weekender: Modern Moonee Ponds Retreat,398720554,Roy,,Moonee Valley,-37.76745,144.91998,Entire home/apt,131,2,77,2022-01-17,1.75,13,184,17,
26847117,Beautiful apartment in the heart of Melbourne,69160625,Philippa,,Yarra,-37.80546,144.9841,Entire home/apt,100,2,6,2018-11-25,0.14,1,0,0,
26847618,Cranbourne North Private Room Homestay,201913241,Jayantha,,Casey,-38.08013,145.32974,Private room,52,1,20,2022-03-07,0.46,1,80,5,
26847860,Sunny Modern 1 Bedroom on  the cusp of Chapel st,71573368,Andrew,,Stonnington,-37.84943,144.99307,Entire home/apt,200,1,0,,,1,0,0,
26851247,"Comfy place you should get,special discount now",154549102,Krystal,,Monash,-37.92826,145.15361,Private room,35,10,5,2018-10-16,0.11,2,0,0,
26854637,Hawks Nest,123394453,Joanna,,Monash,-37.88977,145.12756,Entire home/apt,125,3,0,,,1,0,0,
26875264,シティまでアクセス便利！プライベートルーム 一軒家の一室,29138072,Muzhen,,Maribyrnong,-37.81429,144.86548,Private room,50,1,0,,,2,361,0,
26877720,The Loft in the Mill,166856217,Donna,,Yarra Ranges,-37.85621,145.3628,Private room,303,1,1,2019-12-14,0.04,2,159,0,
26883457,Modern Stylish Townhouse for Spirit-Traveler,129229057,Lama Yoga Homes,,Wyndham,-37.9073,144.72112,Entire home/apt,149,2,54,2020-03-08,1.21,7,0,0,
26888053,Sunset Suite - CBD view from your balcony and SPA!,156749664,Penny,,Yarra Ranges,-37.83041,145.35247,Hotel room,336,1,28,2022-01-25,0.65,11,340,10,
26888431,❤ Amazing city view ❤ 2BD Apartment,57241023,Lisa,,Melbourne,-37.82394,144.96295,Entire home/apt,110,1,106,2020-03-24,2.37,3,0,0,
26897237,Quite and peaceful place in Northern Melbourne,115889177,Jamil,,Whittlesea,-37.67229,145.05088,Private room,65,1,0,,,1,0,0,
26899044,"A quiet, comfy, home away from home in Berwick",70876315,Sam,,Casey,-38.06859,145.34491,Private room,60,2,16,2019-11-23,0.36,1,0,0,
26899701,Amazing Private Room with private bathroom,96277514,Maya,,Melbourne,-37.82006,144.94218,Private room,75,2,2,2018-07-17,0.04,1,0,0,
26899808,3 Bedroom Apartment in Centre of Balwyn,31941834,Mark,,Boroondara,-37.81357,145.08114,Entire home/apt,250,5,3,2022-01-28,0.11,2,345,1,
26902043,"Luxeden Apartment,22- new,boutique,spacious",198067481,Christine,,Monash,-37.87928,145.16557,Entire home/apt,280,7,9,2019-12-11,0.22,6,57,0,
26904346,Arnica Loft -  fireplace and double SPA,156749664,Penny,,Yarra Ranges,-37.82878,145.35383,Hotel room,336,1,3,2020-01-14,0.07,11,340,0,
26907738,St Kilda Sea View Apt - Master suite+Wifi+Parking,60889252,Cindy,,Port Phillip,-37.86057,144.98433,Private room,80,1,3,2018-08-13,0.07,3,0,0,
26909592,Bedroom in Carlton -Short walk to CBD,189679922,Sue,,Melbourne,-37.80507,144.96823,Private room,61,3,46,2020-03-01,1.02,6,0,0,
26909760,Sea View Apartment in St Kilda--1BD+Wifi+Parking,60889252,Cindy,,Port Phillip,-37.85974,144.98587,Private room,80,1,1,2018-07-19,0.02,3,0,0,
26910113,Brunswick Art Deco gem,9393609,Ali,,Moreland,-37.77674,144.95015,Entire home/apt,150,2,18,2020-01-02,0.42,1,0,0,
26926170,Gorgeous one bedroom Apartment in Brunswick!,90729398,Valeria,,Moreland,-37.77638,144.96262,Entire home/apt,79,7,7,2021-12-12,0.16,157,68,1,
